0
" CII School of Logistics, Amity University, Noida "
" K.K.E.C.S. Institute of Management, Bangalore "
" Pramod Ram Ujagar Tiwari Saket Institute of Management- [PUTSIM], Kalyan "
" Pt. Deen Dayal Upadhyay  Management College - [DDUMC], Meerut "
" Pacific Institute of Business Studies - [PIBS], Udaipur "
" Madhu Vachaspati School of Management - [MVSM], Kaushambi "
" S.S.H.C. Jain Institute Of Management and Research, Sagar "
" SAV Acharya Institute of Management Studies - [SAVAIMS], Karjat "
" Pune Vidyarthi Griha's Institute of Management, Nashik "
" Fr. Agnel Business School  - [FABS], Navi Mumbai "
" Pillai HOC Institute of Management Studies and Research - [PHIMSR] Rasayani, Raigarh "
" Jayawantrao Sawant Institute of Management & Research - [JSIMR], Pune "
" Mahatma Gandhi Vidyamandir's Institute of Management & Research - [MGV's IMR], Nashik "
" GH Raisoni Institute of Management and Research - [GHRIMR], Ahmed Nagar "
" Gourishankar Institute of Management Sciences - [GIMS] Limb, Satara "
" Dr. D. Y. Patil Institute of Management and Entrepreneur Development, Pune "
" Joseph School of Business Studies and Commerce - [JSBSC], Allahabad "
" Allenhouse Business School, Kanpur "
" Institute of Management Studies - [IMS], Saharanpur "
" East Point College of Higher Education - [EPCHE], Bangalore "
" Rawal Institute of Management - [RIM], Faridabad "
" Raj School of Management & Sciences, Varanasi "
" Sunstone Eduversity - NIET Campus, Greater Noida "
" National Academy Of Sports Management (NASM), Noida "
" Holy Mary Business School-[HBS], Hyderabad "
" Xcellon School of Business, Ahmedabad "
" Tips School Of Management - [TIPSSOM], Coimbatore "
" Cresta School of Management, Mysore "
" Pravin Dalal School of Entrepreneurship and Family Business Management, Mumbai "
" Sri Ramakrishna Engineering College - [SREC], Coimbatore "
" JD Women's College, Patna "
" Institute of Management Education Group of Colleges - [IME], Ghaziabad "
" Aurora's Technological and Management Academy - [ATMA], Hyderabad "
" Poddar Management Training Institute, Jaipur "
" Institute of Agribusiness Management - [IABM], Noida "
" Rajarshi Chhatrapati Shahu Maharaj College of Agri Business Management, Sangli "
" School of Agri-Business Management, Nagpur "
" H.B. Institute of Communication and Management - [HBICM], Ahmedabad "
" Bunts Sangha's S.M. Shetty College of Science, Commerce and Management Studies, Mumbai "
" Softdot HiTech Educational and Training Institute, New Delhi "
" MGM Institute of Management Studies & Research - [MGMIMSR], Navi Mumbai "
" SVKM'S NMIMS Institute of Intellectual Property Studies - [IIPS], Mumbai "
" Sri Krishnadevaraya Institute of Management - [SKIM], Ananthapur "
" Badruka College Post Graduate Centre - [BCPGC], Hyderabad "
" Continental Institute of International Studies, Fatehgarh Sahib "
" Gujarat Institute of Management - [GIM], Ahmedabad "
" Aryan Institute of Management and Computer Studies -[AIMCS], Agra "
" Colaco College of Management, Mangalore "
" Global College of Management, IT and Commerce, Hubli "
" Vijayaraje Institute of Science and Management - [VISM], Gwalior "
" Amity School of Insurance, Banking and Actuarial Science - [ASIBAS], Noida "
" Bharat Institute of Management Studies, Mansa "
" AQJ Centre for PG Studies - [AQJPG], Visakhapatnam "
" Abasaheb Garware Institute of Management Studies - [AGIMS], Sangli "
" Abhilashi Institute of Management Studies - [AIMS], Mandi "
" Adithya Institute of Management, Bangalore "
" Advanced Management College - [AMC], Bangalore "
" Advent Institute of Management Studies, Udaipur "
" Aishwarya Institute of Management Studies and Research - [AIMSR], Bangalore "
" Poona Institute of Management Sciences and Entrepreneurship - [PIMSE], Pune "
" Alard School of Business Management, Pune "
" Alwar School of Business - [ASB], Visakhapatnam "
" Amity Global Business School - [AGBS], Chandigarh "
" Amity Institute of Competitive Intelligence and Strategic Management - [AICISM], Noida "
" Amity Institute of NGO Management, Noida "
" Amity School of Rural Management, Noida "
" Amity School of Urban Management, Noida "
" Arise Business School - [ABS], New Delhi "
" Arya Institute of Management, Jaipur "
" Asian College of Management - [ACM], Saharanpur "
" Astral Institute of Management Studies - [AIMS], Bhubaneswar "
" Avagmah Business School, Bangalore "
" AXIS Business School - [ABS], Kanpur "
" BITS Management College, Bhiwani "
" BRD College of Management and Sciences, Dehradun "
" Bharati Vidyapeeth Deemed University Institute of Management, Kolhapur "
" BVV Sangha's Institute of Management Studies - [BIMS], Bagalkot "
" Banshi College of Management Studies, Kanpur "
" Best Institute of Professional Studies - [BIPS], Tadepalligudem "
" Bhagwan Mahavir College of Business Administration, Surat "
" Padmaraj Ariga Bharatesh College of Business Administration -[PABCBA], Belagavi "
" Budha College of Management - [BCM], Karnal "
" CMR Bangalore School of Business - [CMRBSB], Bangalore "
" CSL Institute of Advanced Studies, Hisar "
" Center for Management Studies, Jain University - [CMSJU], Bangalore "
" Central India Institute of Management Studies - [CIIMS], Jabalpur "
" Centre for Management Training and Research - [CMTR], Mohali "
" Deen Dayal College of Management- [DDCM], Muzaffarnagar "
" Deen Dayal Upadhyaya Institute of Management and Higher Studies, Kanpur "
" Deepshikha Institute of Management Studies, Jaipur "
" DY Patil Institute of Management Ambi, Pune "
" Dr IT School of Business, Patiala "
" Europe Asia Business School - [EABS], Mumbai "
" Faridabad Institute of Management Studies - [FIMS], Faridabad "
" First India School of Business - [FISB], Gurgaon "
" Ganpati Business School - [GBS], Yamuna Nagar "
" Godavari Institute of Management and Research - [GIMR], Jalgaon "
" Guru Gram Business School - [GGBS], Gurgaon "
" Gurukul College of Management, Gulbarga "
" HL Centre For Professional Education, Ahmedabad "
" HN Shukla College of Management Studies, Rajkot "
" HR Institute of Professional Studies - [HRIPS], Ghaziabad "
" ITM University, School of Management, Gwalior "
" Indian Institute of Financial Planning - [IIFP], New Delhi "
" Indian Institute of International Business - [IIIB], Chennai "
" Indian Institute of Retail Training - [IIRT], New Delhi "
" Indigo School of Business Management, Hyderabad "
" Indira Institute of Management and Research - [IIMR], Thiruvallur "
" Institute of Planning and Management - [IPM], Jaunpur "
" JB Institute of Post Graduate Courses, Tirupati "
" Jyotirmoy School of Business - [JSB], Kolkata "
" KLR College of Business Management - [KLRCBM] Paloncha, Khammam "
" Kerala Institute of Tourism and Travel Studies - [KITTS], Thiruvananthapuram "
" LR Institute of Management, Solan "
" MIT School of Management - [MIT-SOM], Pune "
" Mahakal Institute of Management - [MIM], Ujjain "
" Pt Jawaharlal Nehru Institute of Business Management - [PTJNIBM], Ujjain "
" RKKR School of Management Studies - [RKKR], Salem "
" S. K. Patel Institute of Management & Computer Studies - [SKPIMCS], Gandhi Nagar "
" Sabar Institute of Management - [SIM], Sabarkantha "
" SAN International Business School, Coimbatore "
" Sankalp Business School - [SBS] Vadgaon, Pune "
" Selaqui Institute of Management - [SIM], Dehradun "
" SHINE College of Management - [SCOM], Lucknow "
" Shivani School of Business Management - [SSBM], Tiruchirappalli "
" Shivneri Institute of Business Management, Pune "
" Shree Bankey Bihari Institutions of Management - [SBBIM], Meerut "
" Sidana Institute of Management  and Technolgy - [SIMT], Amritsar "
" Sinhgad School of Business Studies - [SSBS] Narhe, Pune "
" Sri Ganesh School of Business Management - [SGSBM], Salem "
" Sri Siddhartha Institute of Business Management - [SSIBM], Tumkur "
" Srinivas Institute of Management Studies - [SIMS], Mangalore "
" Srinivas School of Management - [SSM], Mangalore "
" Subodh Institute of Management and Career Studies, Jaipur "
" Suddhananda School of Management and Computer Science - [SMC], Bhubaneswar "
" T John Business School - [TJBS], Bangalore "
" VNS Business School - [VNSBS], Bhopal "
" YMCA Institute of Management Studies, New Delhi "
" Enterprise Development Institute - [EDI], Kolkata "
" Maniba Institute of Business Management, Surat "
" Siddhpura Institute of Management and IT - [SIMIT], Ahmedabad "
" Bharati Vidyapeeth Institute of Management and Research - [BVIMR], New Delhi "
" School of Management Studies, Punjabi University - [SMS], Patiala "
" CK Pithawalla Institute of Management, Surat "
" SSM School of Management and Computer Application - [SSM SOMA], Namakkal "
" NIMT Institute of Management - [NIMT], Jaipur "
" Birla School of Management - [BSM], Kolkata "
" Bhavan's SA Institute of Management, Dharwad "
" Cosmic Business School, New Delhi "
" Darjeeling Tea Research and Management Association - [DTRMA], Darjeeling "
" Metropolitan School of Management- [MSM], New Delhi "
" Michael Institute of Management (Business School) - [MIM], Madurai "
" Moti Lal Rastogi School of Management, Lucknow "
" Dr. D.Y. Patil Institute of Management Studies - [DYPIMS] Akurdi, Pune "
" Zenith Institute of Business Management - [ZIBM], Mumbai "
" Maharishi Institute of Vedic and Management Sciences - [MIVMS], Bhopal "
" Value Education - [VE], Ahmedabad "
" Naralkar Institute of Career Development & Research, Pune "
" Malik Deenar Institute of Management Studies - [MDIMS], Kasaragod "
" Mangalam College of Management Studies Ettumanoor, Kottayam "
" Agni School Of Business Excellence - [ASBEX], Dindigul "
" KPR School of Business Arasur - [KPRSB], Coimbatore "
" Nehru Institute of Management studies - [NIMS], Coimbatore "
" Nilai Institute of Management - [NIM], Ranchi "
" Parul Institute of Management - [PIM], Vadodara "
" Chathamkulam Business School - [CBS], Palakkad "
" Axis Institute of Planning & Management - [AIPM], Kanpur "
" Green Heaven Institute of Management and Research - [GHIMR], Nagpur "
" Sri Ramachandra College of Management, Chennai "
" Vel Tech Dr. RR & Dr. SR Technial University, Vel Tech Business School, Chennai "
" Anand Institute of Management - [AIM], Anand "
" Canara Bank School of Management - [CBSMS], Bangalore "
" Padua College of Commerce & Management, Mangalore "
" Himalayan School of Management Studies - [HSMS], Dehradun "
" School of Business Management, NMIMS University  - [SBM NMIMS], Mumbai "
" Noida International University, School of Business Management, Greater Noida "
" Karnataka College Of Management & Science - [KCMS], Bangalore "
" JECRC University, School of Management, Jaipur "
" Raffles University, Alabbar School of Management - [ASM], Alwar "
" Bahra Faculty of Management - [BFM], Patiala "
" Rai Business School - [RBS], Ahmedabad "
" RK University, School of Management, Rajkot "
" Ansal University, Sushant School of Business - [SSB], Gurgaon "
" Bennett University, School of Management, Greater Noida "
" SRM, Institute of Management, Commerce & Economics, Lucknow "
" Rama Institute of Business Studies - [RIBS], Kanpur "
" CMR University, School of Management - [SOM], Bangalore "
" Suresh Gyan Vihar University, International School of Business Management - [ISBM], Jaipur "
" Ajeenkya DY Patil University, School of Management, Pune "
" International Institute of Management & Human Resource Development - [IIMHRD], Pune "
" Park Global School of Business Excellence, Chennai "
" Shankara International School of Management- [SISM], Jaipur "
" K. R. Sapkal College of Management Studies - [KRSCMS], Nashik "
" Brindavan College of Management Studies, Bangalore "
" Vikrant Institute of Business Management -[VIBM], Gwalior "
" Pillai Institute of Management Studies & Research -[PIMSR], Pune "
" Vishwakarma Global Business School - [VGBS], Pune "
" Zeal Institute of Business Administration, Computer Application and Research - [ZIBACAR], Pune "
" J.D.C Bytco Institute of Management Studies & Research - [IMSR], Nashik "
" Kedarnath Aggarwal Institute of Management - [KAIM], Charkhi Dadri "
" St. John Institute of Management and Research - [SJIMR], Palghar "
" Dr. Sarvepalli Radhakrishnan College of Business Management - [DSRCBM], Nagpur "
" Real Institute of Management and Research - [RIMR], Nagpur "
" Vishwakarma Dadasaheb Chavan Institute Of Management And Research - [VDCIMR], Satara "
" Jaywant Institute Of Management - [JIM], Satara "
" Chintamanrao Institute Of Management And Research - [CIMDR], Sangli "
" Shreeyash Institute of Management - [SIM], Aurangabad "
" Institute Of Management, Badnapur "
" Saraswat Institute of Management - [SIM], Bhubaneswar "
